747,028912995991;1154,35966186127;77828367,3981;22;210218275578
694,845982601768;1269,91835266726;77828726,2717;90;210218275620
851,917467619243;1220,36119592819;77828903,6043;186;210218275648
1146,22842889083;997,493600825467;77829303,5102;96;210218275679
1427,12675395765;1025,02254372479;77829432,9838;167;210218275699
639,781188964844;1269,75077923301;77829970,7168;129;210218275749
536,793277138158;1073,81496776752;77851024,3728;26;210218281843
593,923548648232;1090,29705830154;77851057,2149;34;210218281848
NaN;NaN;77851123,4951;35;210218281854
NaN;NaN;77851167,9859;44;210218281860
1650,25108237016;1559,22613829107;77859545,2665;167;210218282710
1905,7776601691;1731,1302758367;77859735,1151;37;210218282715
2020,99179719624;1766,49146790498;77859772,0114;109;210218282727
2107,43663185521;1815,39482106017;77860316,2609;356;210218282806
1691,3245351691;1022,27074178317;77860860,5983;75;210218282832
892,092935662521;1170,92737443833;77861267,412;113;210218282877
2081,62418164705;1165,97336720241;77862203,279;31;210218282962
416,112156918174;1150,10989474602;77862747,4575;107;210218283024
2210,72138736123;455,058436520702;77863225,2319;77;210218283068
