366,982590524774;1180,82073661474;230229551,0928;156;230212475710
NaN;NaN;230242784,6837;36;230212481020
NaN;NaN;230242865,8685;17;230212481027
1159,10789088199;1394,95740014578;230242974,5217;20;230212481038
891,477082905016;1814,61560168277;230243006,7837;22;230212481042
621,091501336349;1295,04809557984;230243189,0829;40;230212481062
906,311396548622;1355,65113052556;230260702,4832;19;230212482811
222,072962710732;1028,39196874229;230327901,7328;31;230212493532
238,085214715255;1019,74659068364;230327943,2189;191;230212493551
NaN;NaN;230328134,0099;52;230212493559
219,346297414679;942,489274218724;230365681,1757;64;230212501314
241,761619166324;882,078801750444;230411246,655;32;230212505866
102,454898231908;1072,22028230921;230411823,1944;199;230212505940
149,377762643914;1123,92578318209;230412567,5238;78;230212510005
181,73061170076;1138,47646312023;230412833,8475;41;230212510026
237,433463648746;1223,05304732565;230413690,1395;51;230212510113
2055,15899658203;704,868741830799;230417350,1525;79;230212510480
1429,38550396969;812,451106626134;230417627,79;41;230212510506
1244,5886812712;895,295110427261;230419093,9844;18;230212510650
1523,64898167158;1060,17435991685;230419803,4228;78;230212510726
1186,14806125039;996,811306616981;230421269,9884;107;230212510877
2814,78681062397;2743,84085157296;230421580,1208;19;230212510899
1301,99588976408;1011,06271746294;230422035,0561;32;230212510945
1140,32287597656;889,918752681233;230422845,7057;47;230212511027
1229,02995661685;919,738641445791;230423402,1174;18;230212511081
1499,6224353188;1147,97585300961;230424966,5027;63;230212511242
982,460001895302;1207,77430486224;230426132,9985;41;230212511356
1637,58587586252;1127,50509865722;230429119,2156;31;230212511654
1616,43455906918;1550,22293332137;230429862,1587;45;230212511728
1096,89051979466;1631,7206735947;230430141,1268;79;230212511760
666,175882439864;1547,47559635091;230431163,3992;109;230212511865
706,355847810444;1568,76760510624;230431916,8574;31;230212511933
811,004377666272;737,243389880446;230432816,8443;86;230212512029
2859,30432771382;101,131129553705;230433705,3913;78;230212512116
2827,07599840666;69,9809039499946;230434016,3726;31;230212512143
1355,28276845029;149,861527455577;230435937,0692;73;230212512340
1697,87801441393;601,633224841583;230436692,0985;229;230212512431
2021,19184795179;1113,03163915225;230437861,216;79;230212512532
1920,57689867522;1123,62225313067;230437940,0106;118;230212512545
-42,1719199732733;1462,36325816243;230438172,9047;129;230212512569
1362,7267787331;723,53400087026;230438945,1753;90;230212512642
1327,2210673282;537,318502827522;230439044,9077;100;230212512653
1909,80124222605;1813,97444553944;230439250,7847;232;230212512687
1709,58646473132;1848,34635148082;230439671,165;32;230212512709
1597,15475283171;1840,74154957121;230440169,4039;20;230212512758
1341,59624200118;763,802821244158;230440669,5297;19;230212512808
857,603554976614;310,288862283313;230440890,9418;64;230212512834
1394,50392472117;1713,15083860635;230442310,4726;59;230212512975
1042,46430648001;1073,29360871125;230443726,4483;32;230212513114
2012,07070601614;379,523401549342;230444192,3442;42;230212513162
