zohl245ow556gqyk.onion;240214464112;False;DisplaySymbols;;2;4;game2_basic1 (UnityEngine.GameObject)
zohl245ow556gqyk.onion;240214470103;False;DisplayOverlay;;2;;;0;3;zohl245ow556gqyk.onion;1,647694;2,582031;0,554969055232096;0,41386033692851;
zohl245ow556gqyk.onion;240214470325;False;DisplayLongOverlay;WrongSolution;2;4;;0;3;
zohl245ow556gqyk.onion;240214470427;False;DisplayOverlay;;2;;;0;-3;zohl245ow556gqyk.onion;-0,1789665;-1,707428;0,494029461856925;0,556961852947727;
zohl245ow556gqyk.onion;240214470741;False;DisplayOverlay;;2;;;0;-3;zohl245ow556gqyk.onion;0,3011355;-2,354306;0,510046243159619;0,578542481944577;
zohl245ow556gqyk.onion;240214470762;False;DisplayOverlay;;2;;;0;-3;zohl245ow556gqyk.onion;0,5081881;-1,672169;0,516953767777035;0,555785569978683;
zohl245ow556gqyk.onion;240214470793;False;DisplayOverlay;;2;;;0;-3;zohl245ow556gqyk.onion;0,2843553;-2,172867;0,509486435565206;0,572489461041647;
zohl245ow556gqyk.onion;240214471411;False;DisplayOverlay;;2;;;0;3;zohl245ow556gqyk.onion;0,4133387;2,865565;0,513789476352964;0,404401299672298;
zohl245ow556gqyk.onion;240214471594;False;DisplayOverlay;;2;;;13;7;zohl245ow556gqyk.onion;11,52896;6,145851;0,884619993000541;0,294967007094906;
zohl245ow556gqyk.onion;240214471604;False;DisplayOverlay;;2;;;13;7;zohl245ow556gqyk.onion;11,98052;6,753497;0,899684578918902;0,274695205370494;
zohl245ow556gqyk.onion;240214471615;False;DisplayOverlay;;2;;;10;1;zohl245ow556gqyk.onion;9,842635;2,751144;0,828362158378671;0,408218526295695;
zohl245ow556gqyk.onion;240214471647;False;DisplayOverlay;;2;;;10;-3;zohl245ow556gqyk.onion;10,204;-1,392628;0,840417740447329;0,546459745156056;
zohl245ow556gqyk.onion;240214471656;False;DisplayOverlay;;2;;;10;-3;zohl245ow556gqyk.onion;9,920791;-2,040117;0,830969520537049;0,56806076007763;
zohl245ow556gqyk.onion;240214471786;False;DisplayOverlay;;2;;;10;-3;zohl245ow556gqyk.onion;9,659265;-2,720786;0,822244694728135;0,590768699691387;
zohl245ow556gqyk.onion;240214471814;False;DisplayOverlay;;2;;;10;-3;zohl245ow556gqyk.onion;9,947206;-3,266408;0,831850752441857;0,608971302217556;
zohl245ow556gqyk.onion;240214471824;False;DisplayOverlay;;2;;;10;-3;zohl245ow556gqyk.onion;9,858132;-2,365043;0,828879163882791;0,578900679265693;
zohl245ow556gqyk.onion;240214472043;False;DisplayLongOverlay;CorrectSolution;2;4;;10;-3;
zohl245ow556gqyk.onion;240214472179;False;DisplaySymbols;;3;3;game3_basic1 (UnityEngine.GameObject)
zohl245ow556gqyk.onion;240214472433;False;DisplayOverlay;;3;;;-4;-3;zohl245ow556gqyk.onion;-2,953182;-2,165933;0,401478293722758;0,572258128917311;
zohl245ow556gqyk.onion;240214472461;False;DisplayOverlay;;3;;;9;1;zohl245ow556gqyk.onion;8,820524;0,6602985;0,794263306926283;0,477971646225064;
zohl245ow556gqyk.onion;240214472471;False;DisplayOverlay;;3;;;11;-3;zohl245ow556gqyk.onion;10,86615;-1,855915;0,862507842575801;0,561915557093316;
zohl245ow556gqyk.onion;240214472516;False;DisplayOverlay;;3;;;11;-3;zohl245ow556gqyk.onion;10,0403;-2,810634;0,834956507906207;0,593766130571729;
zohl245ow556gqyk.onion;240214472524;False;DisplayOverlay;;3;;;6;-3;zohl245ow556gqyk.onion;6,262268;-1,381375;0,708916801883491;0,546084331551653;
zohl245ow556gqyk.onion;240214472558;False;DisplayOverlay;;3;;;9;1;zohl245ow556gqyk.onion;7,895655;1,811804;0,763408561611148;0,439556035442716;
zohl245ow556gqyk.onion;240214472570;False;DisplayOverlay;;3;;;6;6;zohl245ow556gqyk.onion;5,055315;4,496197;0,668651395119468;0,350001447615412;
zohl245ow556gqyk.onion;240214472582;False;DisplayOverlay;;3;;;0;3;zohl245ow556gqyk.onion;0,6886232;2,811457;0,522973298654195;0,406206412459037;
zohl245ow556gqyk.onion;240214472598;False;DisplayOverlay;;3;;;0;3;zohl245ow556gqyk.onion;-0,2650998;2,21881;0,491155951727594;0,425977824440839;
zohl245ow556gqyk.onion;240214472609;False;DisplayOverlay;;3;;;-4;2;zohl245ow556gqyk.onion;-2,523652;1,479056;0,415807928478254;0,4506569111705;
zohl245ow556gqyk.onion;240214472642;False;DisplayOverlay;;3;;;-4;2;zohl245ow556gqyk.onion;-5,341736;0,6496865;0,321793261429799;0,478325675686424;
zohl245ow556gqyk.onion;240214472663;False;DisplayOverlay;;3;;;-9;0;zohl245ow556gqyk.onion;-7,61036;0,1824403;0,246109223378194;0,493913572090452;
zohl245ow556gqyk.onion;240214472702;False;DisplayOverlay;;3;;;-9;8;zohl245ow556gqyk.onion;-7,635843;6,766562;0,245259091342942;0,274259345868728;
zohl245ow556gqyk.onion;240214472710;False;DisplayOverlay;;3;;;-9;0;zohl245ow556gqyk.onion;-8,116352;0,6347394;0,229228723235023;0,478824329483631;
