1544,36000522814;4168,81923678976;244063685,781;230216383108
1557,16245550858;4210,57592253083;244063696,884;230216383109
1557,16245550858;4210,57592253083;244063707,987;230216383110
1568,68228912353;4248,14917958498;244063719,091;230216383111
1489,14596908971;3969,43442655016;244063730,194;230216383112
1469,03783145704;3923,85207386734;244063741,297;230216383113
1390,55239024915;3863,33514819989;244063752,4;230216383114
1330,18359134072;3798,37035945989;244063763,503;230216383116
1253,91636898643;3757,98027939884;244063774,606;230216383117
1224,31712903474;726,468999440005;244064654,595;230216383205
1255,38329074257;779,248200577681;244064665,698;230216383206
1254,83644385087;770,868087171046;244064676,801;230216383207
1351,454493874;734,442148831623;244064687,904;230216383208
1408,68272844114;724,084606253032;244064699,008;230216383209
1407,4670829271;721,176081946498;244064710,111;230216383210
1405,47559010355;728,091040929376;244064721,214;230216383212
1386,45390711333;729,59201819458;244064732,317;230216383213
1386,84954894216;746,692071332938;244064743,42;230216383214
1383,87422310679;756,37027346095;244064754,523;230216383216
1385,51470605951;767,040718633919;244064776,729;230216383217
1368,90321530794;771,195669528298;244064787,833;230216383218
1360,61455576043;778,147230082931;244064798,936;230216383221
1387,15197412591;773,141694513308;244064821,142;230216383221
1389,43976101122;767,830381866571;244064832,245;230216383224
1412,61619643161;766,32208708919;244064854,451;230216383225
1389,09670177259;772,444195781507;244064865,554;230216383227
1505,03530031756;1512,63443742693;244064887,761;230216383228
1458,13642426541;1530,69448030768;244064898,864;230216383230
1458,01851498453;1514,67846230926;244064909,967;230216383232
1484,56885061766;1505,20380568988;244064932,173;230216383233
1485,15970016781;1503,11427324088;244064943,276;230216383234
1482,56830416228;1501,13672400281;244064954,379;230216383235
1419,27076515399;1507,21516567381;244064965,483;230216383237
1413,34791081516;1523,96059439213;244064976,586;230216383237
1427,23573759982;1538,03977983202;244064987,689;230216383238
1436,84896277754;1541,04367100916;244064998,792;230216383240
1436,84896277754;1541,04367100916;244065009,895;230216383241
1447,19579094335;1527,98743803401;244065020,998;230216383242
1084,05633223684;1078,09080441701;244080529,056;230216384792
1507,54044495131;1028,69973908309;244080540,159;230216384793
1386,6612488502;1008,43665216199;244080551,262;230216384794
1329,19687346408;1046,80991235283;244080562,365;230216384797
1424,02297321119;1140,15413599943;244080584,572;230216384798
1481,85209475066;1171,45242835367;244080595,675;230216384799
1417,83576513592;1236,7679630874;244080606,778;230216384800
1417,17287113792;1263,82903072546;244080617,881;230216384801
1451,38195439389;1283,04017792338;244080628,984;230216384802
1425,31584187558;1290,76934640825;244080640,087;230216384803
1426,82968189842;1301,80544720439;244080651,19;230216384804
1440,86415140252;1277,20586975622;244080662,294;230216384806
1414,17939788417;1214,93069908708;244080673,397;230216384808
1502,4821206143;860,790043536824;244080695,603;230216384809
1512,25965399491;823,784929354127;244080706,706;230216384810
1518,71174762123;814,547297957758;244080717,809;230216384811
1514,25439809498;797,609264069302;244080728,912;230216384812
1510,06251008887;791,425928601654;244080740,015;230216384813
1508,21865608818;795,926410937801;244080751,119;230216384816
1511,00973628069;831,495297887493;244080773,325;230216384817
1512,30765071354;832,603856962149;244080784,428;230216384818
1502,12843041671;840,733937880743;244080795,531;230216384819
1495,48505607404;833,886133858878;244080806,634;230216384820
1485,64983041663;845,717023309035;244080817,737;230216384821
1501,21458392394;824,012731301761;244080828,84;230216384824
1508,46094489098;832,906189785922;244080851,047;230216384824
1507,21537125738;840,289178361171;244080862,15;230216384825
1504,14953859229;840,658521941906;244080873,253;230216384828
1492,49765245538;841,700310391815;244080895,459;230216384829
1494,21585610038;853,103240143348;244080906,562;230216384830
1532,55904787465;992,733933024607;244080917,665;230216384831
1559,96165777508;1154,26697606805;244080928,769;230216384832
1564,55906566821;1213,24762645859;244080939,872;230216384833
1553,11899687115;1296,97238402259;244080950,975;230216384836
1550,17431409735;1279,37347690417;244080973,181;230216384837
1551,80083199551;1283,30641336991;244080984,284;230216384838
1559,78510003341;1289,72220957191;244080995,387;230216384839
1557,53451648511;1292,97007986981;244081006,49;230216384840
1561,76031765185;1295,40325356907;244081017,594;230216384841
1566,86639283833;1298,99985613501;244081028,697;230216384842
1572,66599755538;1314,44814812922;244081039,8;230216384844
1565,37317727741;1311,87002613802;244081050,903;230216384844
1547,47063737167;1307,6585552884;244081062,006;230216384847
1540,54276441273;1295,10108541135;244081084,212;230216384848
1547,73872651552;1306,07937982471;244081095,315;230216384849
1548,64269181302;1310,75987173108;244081106,419;230216384850
