2s6zgwpx7z6lufwv.onion;220215024559;True;DisplayOverlay;;2;;-2;-2;2s6zgwpx7z6lufwv.onion;-1,418547;-0,9912181;0,452685835540017;0,533061050917519;
2s6zgwpx7z6lufwv.onion;220215024590;True;DisplayOverlay;;2;;-5;6;2s6zgwpx7z6lufwv.onion;-4,468915;4,224211;0,350943977547555;0,359105817883579;
2s6zgwpx7z6lufwv.onion;220215024613;True;DisplayOverlay;;2;;-5;6;2s6zgwpx7z6lufwv.onion;-4,441993;4,858621;0,351841924555593;0,337945733775976;
2s6zgwpx7z6lufwv.onion;220215024744;True;DisplayOverlay;;2;;-1;8;2s6zgwpx7z6lufwv.onion;-0,8715657;7,012691;0,470929830417016;0,266098967282214;
2s6zgwpx7z6lufwv.onion;220215024760;True;DisplayOverlay;;2;;-5;6;2s6zgwpx7z6lufwv.onion;-3,180664;6,127321;0,393912250415296;0,295629573471752;
2s6zgwpx7z6lufwv.onion;220215024789;True;DisplayOverlay;;2;;-5;6;2s6zgwpx7z6lufwv.onion;-4,235053;5,704412;0,358744199344077;0,309735257122121;
2s6zgwpx7z6lufwv.onion;220215024945;True;DisplayOverlay;;2;;-5;6;2s6zgwpx7z6lufwv.onion;-4,619603;5,182913;0,345917929943243;0,327129320400801;
2s6zgwpx7z6lufwv.onion;220215025284;True;DisplayLongOverlay;WrongSolution;2;4;-5;6;
2s6zgwpx7z6lufwv.onion;220215025433;True;DisplayOverlay;;2;;-1;8;2s6zgwpx7z6lufwv.onion;-1,148545;6,800858;0,461691472348722;0,273164437207868;
2s6zgwpx7z6lufwv.onion;220215025769;True;DisplayLongOverlay;CorrectSolution;2;4;-1;8;
2s6zgwpx7z6lufwv.onion;220215030071;True;DisplayOverlay;;1;;-5;-2;2s6zgwpx7z6lufwv.onion;-4,407851;-1,833907;0,352980696119426;0,561168065416996;
2s6zgwpx7z6lufwv.onion;220215030230;True;DisplayOverlay;;1;;-9;-3;2s6zgwpx7z6lufwv.onion;-7,369149;-2,119876;0,254209674308247;0,570706261349386;
2s6zgwpx7z6lufwv.onion;220215030242;True;DisplayOverlay;;1;;-9;-3;2s6zgwpx7z6lufwv.onion;-8,169244;-2,48397;0,227523348944253;0,582850239571288;
2s6zgwpx7z6lufwv.onion;220215030576;True;DisplayLongOverlay;WrongSolution;1;3;-9;-3;
2s6zgwpx7z6lufwv.onion;220215030748;True;DisplayOverlay;;1;;2;-6;2s6zgwpx7z6lufwv.onion;0,5715129;-4,126664;0,519062219048621;0,63764060133424;
2s6zgwpx7z6lufwv.onion;220215030769;True;DisplayOverlay;;1;;2;-6;2s6zgwpx7z6lufwv.onion;1,815923;-4,772487;0,560568226668614;0,659181357462908;
2s6zgwpx7z6lufwv.onion;220215031103;True;DisplayLongOverlay;WrongSolution;1;3;2;-6;
2s6zgwpx7z6lufwv.onion;220215031242;True;DisplayOverlay;;1;;-5;-2;2s6zgwpx7z6lufwv.onion;-4,093019;-2,873933;0,363481597835779;0,595857055819131;
2s6zgwpx7z6lufwv.onion;220215031265;True;DisplayOverlay;;1;;-5;-2;2s6zgwpx7z6lufwv.onion;-4,3554;-1,980305;0,354730149262239;0,566051017080571;
2s6zgwpx7z6lufwv.onion;220215031282;True;DisplayOverlay;;1;;-5;-2;2s6zgwpx7z6lufwv.onion;-4,24262;-1,367013;0,358491812283191;0,545595299471108;
2s6zgwpx7z6lufwv.onion;220215031294;True;DisplayOverlay;;1;;-1;3;2s6zgwpx7z6lufwv.onion;-1,184989;2,262518;0,460475922252125;0,424536062037882;
2s6zgwpx7z6lufwv.onion;220215031305;True;DisplayOverlay;;1;;-1;7;2s6zgwpx7z6lufwv.onion;-2,610679;5,055045;0,41292351372665;0,331394214815885;
2s6zgwpx7z6lufwv.onion;220215031326;True;DisplayOverlay;;1;;-1;7;2s6zgwpx7z6lufwv.onion;-1,230725;5,902263;0,458950442944143;0,303136136266938;
2s6zgwpx7z6lufwv.onion;220215031351;True;DisplayOverlay;;1;;-5;7;2s6zgwpx7z6lufwv.onion;-4,482628;6,043015;0,350486598563565;0,298441504730098;
2s6zgwpx7z6lufwv.onion;220215031686;True;DisplayLongOverlay;CorrectSolution;1;3;-5;7;
2s6zgwpx7z6lufwv.onion;220215032024;True;DisplayOverlay;;2;;2;0;2s6zgwpx7z6lufwv.onion;0,3852737;-0,5024564;0,512850404340962;0,51675891276699;
2s6zgwpx7z6lufwv.onion;220215032069;True;DisplayOverlay;;2;;2;0;2s6zgwpx7z6lufwv.onion;3,423162;-1,686798;0,614176016126307;0,556261396304019;
2s6zgwpx7z6lufwv.onion;220215032086;True;DisplayOverlay;;2;;5;-4;2s6zgwpx7z6lufwv.onion;4,52138;-2,76409;0,650805936823108;0,592193356003265;
2s6zgwpx7z6lufwv.onion;220215032147;True;DisplayOverlay;;2;;-1;5;2s6zgwpx7z6lufwv.onion;0,4729241;3,161842;0,51577389309769;0,39454003718578;
2s6zgwpx7z6lufwv.onion;220215032170;True;DisplayOverlay;;2;;-1;5;2s6zgwpx7z6lufwv.onion;-0,8595863;3,998545;0,471329390911407;0,366632682656408;
2s6zgwpx7z6lufwv.onion;220215032346;False;DisplayOverlay;;1;;1;2;2s6zgwpx7z6lufwv.onion;0,4401481;1,768565;0,514680682694515;0,441011347509293;
2s6zgwpx7z6lufwv.onion;220215032432;False;DisplayOverlay;;1;;-2;-2;2s6zgwpx7z6lufwv.onion;-0,246498;-1,266873;0,491778314853312;0,542255234490784;
2s6zgwpx7z6lufwv.onion;220215032453;False;DisplayOverlay;;1;;6;-3;2s6zgwpx7z6lufwv.onion;5,225357;-2,227802;0,674286362822058;0,574306025442473;
2s6zgwpx7z6lufwv.onion;220215032519;False;DisplayOverlay;;1;;7;-8;2s6zgwpx7z6lufwv.onion;6,916071;-6,165733;0,730678370106023;0,705651622071553;
2s6zgwpx7z6lufwv.onion;220215032854;False;DisplayLongOverlay;CorrectSolution;1;3;7;-8;
2s6zgwpx7z6lufwv.onion;220215033177;True;DisplayOverlay;;2;;3;4;2s6zgwpx7z6lufwv.onion;2,638113;2,478073;0,587991522568483;0,417346450250501;
2s6zgwpx7z6lufwv.onion;220215033292;True;DisplayOverlay;;2;;-1;8;2s6zgwpx7z6lufwv.onion;0,8693989;7,845138;0,528997897962022;0,238333559600054;
