1117,37365722656;892,469933774578;67500244,5817;77;210215354771
1247,82187311273;992,401413946051;67500330,5375;23;210215354775
1093,88925652755;881,654797574394;67500367,2441;85;210215354784
1211,76872253418;758,949023284775;67668231,344;119;210215383574
2897,07372565019;2421,00965681335;67668659,8744;39;210215383608
3065,93314722965;2773,27101357662;67668949,9452;22;210215383636
2837,74871826172;2873,25856770391;67669016,8383;77;210215383648
1215,9238212987;757,523877091608;67669353,3241;40;210215383678
1975,46974985223;1351,91764858131;67674162,8556;25;210215384157
2039,16176243832;1288,39032553778;67674241,1465;21;210215384165
1932,90698402806;1369,07520613385;67674273,7588;25;210215384168
1975,23709347374;1173,91937669582;67674318,9002;76;210215384178
1987,22650628341;1017,12883442853;67674622,2983;141;210215384215
NaN;NaN;67675765,7506;19;210215384317
1839,52565444143;751,398968937856;67676372,9285;51;210215384383
1829,52185179058;749,058861899999;67676451,2907;31;210215384387
1990,96085397821;903,469553030426;67676689,2845;27;210215384410
1914,38580563194;935,418941238778;67676724,2958;23;210215384413
1885,99889654862;877,895613195738;67676779,2748;23;210215384419
1628,89054448981;745,439785228007;67677138,6799;32;210215384456
1675,60332448859;599,94046053439;67677327,4594;40;210215384475
NaN;NaN;67677378,7825;33;210215384480
700,410100033409;384,046155696341;67678116,3538;41;210215384554
1462,18872446763;648,491984499821;67678715,7183;63;210215384617
783,067924097965;524,861770524814;67678950,3166;32;210215384636
763,531735068873;532,8410950319;67679614,9932;76;210215384708
1845,96674065841;545,53182499829;67679859,3019;197;210215384744
NaN;NaN;67680947,8024;195;210215384854
949,347285220497;447,968411590413;67681232,5239;22;210215384864
749,247460616262;565,937486218019;67681266,1131;20;210215384867
710,473191110711;598,132996061068;67681401,9536;47;210215384883
745,325630589535;425,007925885074;67682034,9828;32;210215384945
832,931739405582;505,529058272361;67684068,2887;229;210215385168
1105,57734840795;547,665743165873;67684900,0516;86;210215385237
1839,26174766139;630,703873667991;67685577,7944;32;210215385299
1754,95266161467;607,343147926841;67685687,7392;53;210215385313
1260,05733891537;658,78697603853;67685933,6115;73;210215385339
1471,68725917214;817,370797083713;67686200,2063;18;210215385361
1849,69324814646;960,852070206592;67686420,7713;32;210215385384
1446,88632049059;661,456740961062;67688297,9357;39;210215385573
1478,23387541269;683,806639769321;67688499,413;51;210215385594
1655,1581583525;720,59601764174;67688860,0374;22;210215385627
1668,88574299059;723,227448461623;67688996,6831;97;210215385648
1548,50464996539;785,512609171409;67689230,3901;17;210215385664
1468,5127989242;692,043715814683;67689774,5972;77;210215385724
1491,51012521041;716,24520425527;67689930,263;29;210215385735
1486,54370182439;710,519376608116;67689981,3465;26;210215385739
1522,36054947502;710,19869669913;67690014,6861;24;210215385742
1524,98848061813;736,85847453799;67690162,6219;30;210215385758
1652,96349776419;992,425644617003;67690330,2353;174;210215385789
1679,37141217683;925,578826262542;67691318,1682;123;210215385882
1673,99748751992;916,65532558907;67691550,2366;47;210215385898
1714,2389899806;982,033943128552;67691627,9819;78;210215385909
1521,88936848389;871,846896381636;67691939,4037;53;210215385938
1743,4189043547;1001,65639413104;67692373,2618;77;210215385983
1066,01496244732;736,922898706162;67693127,6529;76;210215390059
1353,99282856991;650,813668917011;67693871,821;41;210215390130
1616,55098262586;875,73173510258;67694772,4157;18;210215390218
1707,68304122122;1297,66953642836;67696015,1046;17;210215390342
1884,4310358951;1010,69735683757;67696044,0553;33;210215390346
1913,33730597245;999,74470309152;67696528,1266;77;210215390398
1891,34037620143;1000,13463062145;67696605,0245;19;210215390401
744,680786132812;679,903646027364;67697194,1959;63;210215390465
830,246855083265;457,021734862812;67697660,1725;40;210215390509
1449,57533886558;412,428863565888;67699091,3659;86;210215390656
1442,21193664952;1036,66160843452;67699658,4944;109;210215390715
1456,92639727341;1065,12512515999;67700747,5442;40;210215390817
1893,50499604878;1053,62785255051;67701212,6693;85;210215390868
1279,81692866275;1035,20978550972;67702235,7469;74;210215390970
1392,35175283332;407,223225110863;67702589,8726;97;210215391008
1450,81854243028;987,360398670089;67703322,4677;46;210215391074
1437,7076299567;1011,08858796218;67703490,3206;96;210215391097
1744,94727285285;1003,19635736553;67703911,1968;63;210215391136
1642,78625187121;777,665062724566;67704066,981;74;210215391153
1539,75531051033;654,532896601166;67704655,3539;107;210215391215
1322,41051322535;751,737436733383;67704933,9324;31;210215391235
1171,68124349494;500,581946687136;67704985,1586;180;210215391255
923,403488962274;275,141238312608;67705522,0566;78;210215391298
935,004987214741;291,163971827918;67706140,8888;98;210215391363
968,187553004215;529,478846894536;67707209,5862;31;210215391463
975,348402324476;535,394005118774;67707287,2427;78;210215391474
1078,66371556332;593,238990801458;67707365,0182;107;210215391486
1823,01738136693;789,99436362344;67707532,0899;77;210215391499
1014,14048044305;527,516543415588;67708320,0302;30;210215391573
1474,93834181836;924,82661886741;67708831,1721;32;210215391625
1371,75686484889;1011,99102000294;67709064,5823;109;210215391655
1732,41570121364;985,025681150532;67709328,0826;47;210215391675
1615,60396395232;988,173445140144;67709375,0041;77;210215391683
1310,81391384727;1021,35489930921;67710752,2305;72;210215391821
1521,66937715129;1042,60498031972;67710984,6055;63;210215391844
1968,8128019634;1037,68711159292;67712015,9618;78;210215391947
1875,7884577701;990,692398716291;67712250,4836;109;210215391974
1842,56495425576;954,089812865538;67713383,2238;73;210215392084
969,720077514648;242,520527169791;67713837,9853;41;210215392126
970,176255075555;315,303880092421;67714336,7093;155;210215392187
1856,12963626259;943,02010542206;67714914,9139;155;210215392245
1866,41630875437;964,548477216157;67718012,2682;78;210215392547
1865,5953457481;963,334916243778;67718245,6734;52;210215392570
1942,22369946932;1051,88089438658;67718790,1744;29;210215392621
1862,75761252955;992,584607175394;67719612,1049;31;210215392702
1866,18630258661;990,09166479982;67719688,8941;41;210215392712
1642,92393232647;838,041270019885;67720291,3328;96;210215392777
1561,8346164101;807,020987150499;67721112,694;19;210215392852
1410,47803728204;632,827589060863;67722590,8662;73;210215393005
1379,36964035034;669,560193146751;67723367,1573;155;210215393090
1508,62910998495;667,3628902741;67724223,3568;73;210215393168
1328,90708321019;720,935826834323;67725011,232;78;210215393247
950,814779181229;999,680951355913;67725588,7837;161;210215393314
1376,38511657715;799,706762463684;67725783,5877;82;210215393324
1399,8649346201;784,106139395555;67726020,5871;85;210215393349
1459,92649479916;682,010112131789;67726330,7028;86;210215393380
1349,06018407721;593,988162140301;67727875,2948;112;210215393536
1099,18658607884;680,005810695926;67728594,9217;131;210215393612
1335,49298738178;582,985276823016;67728907,4661;130;210215393644
1735,62524695145;784,663204625954;67729381,0497;156;210215393692
1460,91037674954;628,45649019108;67730040,638;40;210215393747
1541,55849155627;733,689529771366;67730450,8778;41;210215393788
1210,87698685495;752,473770502132;67730528,626;110;210215393802
1220,6359963668;763,451457683452;67730639,0115;119;210215393815
1876,38053894043;991,384659035345;67732183,3732;41;210215393961
1862,1370215165;970,286497329701;67733203,9027;50;210215394064
1369,19948176334;191,725523852508;67735003,4951;18;210215394241
1366,18811456781;210,652287484396;67735380,4963;141;210215394291
1564,32684597216;705,776004295121;67735576,7262;156;210215394312
