evfqiafayxoraor7.onion;220215405842;True;DisplaySymbols;;2;4
evfqiafayxoraor7.onion;220215405933;True;DisplayOverlay;;2;;2;0;evfqiafayxoraor7.onion;0,1032701;-0,5742633;0,503440201016412;0,519130233519866;
evfqiafayxoraor7.onion;220215405949;True;DisplayOverlay;;2;;2;0;evfqiafayxoraor7.onion;1,321844;0,00598371;0,544034130620869;0,499800666747666;
evfqiafayxoraor7.onion;220215405988;True;DisplayOverlay;;2;;2;0;evfqiafayxoraor7.onion;2,153698;0,1845646;0,571745394259799;0,493851663242823;
evfqiafayxoraor7.onion;220215410036;True;DisplayOverlay;;2;;-6;-3;evfqiafayxoraor7.onion;-5,88302;-2,206932;0,30402099539445;0,573518763401931;
evfqiafayxoraor7.onion;220215410067;True;DisplayOverlay;;2;;-6;-3;evfqiafayxoraor7.onion;-5,02848;-2,241582;0,332487986075335;0,574673041815422;
evfqiafayxoraor7.onion;220215410086;True;DisplayOverlay;;2;;-6;-3;evfqiafayxoraor7.onion;-7,862322;-3,114967;0,238085195932192;0,603767820104249;
evfqiafayxoraor7.onion;220215410108;True;DisplayOverlay;;2;;1;-7;evfqiafayxoraor7.onion;0,7086984;-5,710873;0,523608624006602;0,690244337990053;
evfqiafayxoraor7.onion;220215410108;True;DisplayOverlay;;2;;1;-7;evfqiafayxoraor7.onion;0,7086984;-5,710873;0,523608624006602;0,690244337990053;
evfqiafayxoraor7.onion;220215410204;True;DisplayOverlay;;2;;5;-7;evfqiafayxoraor7.onion;5,371191;-5,585393;0,678928625799668;0,686064260391333;
evfqiafayxoraor7.onion;220215410224;True;DisplayOverlay;;2;;9;0;evfqiafayxoraor7.onion;7,810283;0,1244324;0,76018125789629;0,495854826571837;
evfqiafayxoraor7.onion;220215410255;True;DisplayOverlay;;2;;-4;3;evfqiafayxoraor7.onion;-5,860866;4,130363;0,304758999070045;0,362406648730075;
evfqiafayxoraor7.onion;220215410275;True;DisplayOverlay;;2;;-9;3;evfqiafayxoraor7.onion;-8,563999;3,496732;0,214710462382336;0,383514578415956;
evfqiafayxoraor7.onion;220215410284;True;DisplayOverlay;;2;;-9;3;evfqiafayxoraor7.onion;-9,420825;4,862038;0,186167320396655;0,338032608007775;
evfqiafayxoraor7.onion;220215410315;True;DisplayOverlay;;2;;9;-5;evfqiafayxoraor7.onion;10,62419;-5,927807;0,853919971809086;0,69747097609135;
evfqiafayxoraor7.onion;220215410347;True;DisplayOverlay;;2;;-13;6;evfqiafayxoraor7.onion;-11,8577;5,497105;0,104988536321726;0,316876841514553;
evfqiafayxoraor7.onion;220215410676;True;DisplayLongOverlay;CorrectSolution;2;4;-13;6;
evfqiafayxoraor7.onion;220215410873;True;DisplaySymbols;;2;3
evfqiafayxoraor7.onion;220215410984;True;DisplayOverlay;;2;;-1;7;evfqiafayxoraor7.onion;-0,8628369;6,242824;0,471256613361177;0,292034964282274;
evfqiafayxoraor7.onion;220215411003;True;DisplayOverlay;;2;;12;5;evfqiafayxoraor7.onion;10,38523;5,335214;0,845959571250045;0,322269859764688;
evfqiafayxoraor7.onion;220215411003;True;DisplayOverlay;;2;;12;5;evfqiafayxoraor7.onion;10,38523;5,335214;0,845959571250045;0,322269859764688;
evfqiafayxoraor7.onion;220215411053;True;DisplayOverlay;;2;;12;5;evfqiafayxoraor7.onion;11,22192;4,996558;0,873831933657314;0,333551388056883;
evfqiafayxoraor7.onion;220215411071;True;DisplayOverlay;;2;;13;-3;evfqiafayxoraor7.onion;12,20087;-1,644404;0,906443340760601;0,554779462549062;
evfqiafayxoraor7.onion;220215411110;True;DisplayOverlay;;2;;13;-3;evfqiafayxoraor7.onion;12,06182;-2,169937;0,901811231939401;0,572286356037118;
evfqiafayxoraor7.onion;220215411146;True;DisplayOverlay;;2;;-2;-6;evfqiafayxoraor7.onion;-0,9816788;-5,299764;0,467297674767403;0,676549207276672;
evfqiafayxoraor7.onion;220215411189;True;DisplayOverlay;;2;;-2;-6;evfqiafayxoraor7.onion;-1,887717;-4,948779;0,437115137278214;0,66485696389545;
evfqiafayxoraor7.onion;220215411216;True;DisplayOverlay;;2;;-6;-7;evfqiafayxoraor7.onion;-5,216403;-5,275667;0,326227773794598;0,675746473403529;
evfqiafayxoraor7.onion;220215411229;True;DisplayOverlay;;2;;-10;-6;evfqiafayxoraor7.onion;-8,428975;-4,563294;0,219208472472812;0,652015429900008;
evfqiafayxoraor7.onion;220215411245;True;DisplayOverlay;;2;;-6;-7;evfqiafayxoraor7.onion;-5,736094;-5,224476;0,308915487872849;0,674041154363556;
evfqiafayxoraor7.onion;220215411438;True;DisplayOverlay;;2;;-2;-6;evfqiafayxoraor7.onion;-2,177891;-4,883192;0,427448671097781;0,662672085428738;
evfqiafayxoraor7.onion;220215411535;True;DisplayOverlay;;2;;-2;-6;evfqiafayxoraor7.onion;-1,412529;-5,160568;0,452944911059597;0,671912221849179;
evfqiafayxoraor7.onion;220215411743;True;DisplayOverlay;;2;;-2;-6;evfqiafayxoraor7.onion;-1,51366;-4,651471;0,449575970346167;0,654952846552929;
evfqiafayxoraor7.onion;220215412072;True;DisplayLongOverlay;WrongSolution;2;3;-2;-6;
evfqiafayxoraor7.onion;220215412216;True;DisplayOverlay;;2;;-6;-7;evfqiafayxoraor7.onion;-4,621276;-5,709276;0,34605303688989;0,690191140092731;
evfqiafayxoraor7.onion;220215412262;True;DisplayOverlay;;2;;-6;-7;evfqiafayxoraor7.onion;-5,43248;-5,501192;0,319029680519067;0,683259306343896;
evfqiafayxoraor7.onion;220215412585;True;DisplayLongOverlay;CorrectSolution;2;3;-6;-7;
