4eke2ve7qv3wz4bk.onion;230212510784;False;DisplaySymbols;;1;3
4eke2ve7qv3wz4bk.onion;230212510818;False;DisplayOverlay;;1;;-3;0;4eke2ve7qv3wz4bk.onion;-1,104838;0,860526;0,4631720662117;0,471315799156825;
4eke2ve7qv3wz4bk.onion;230212510864;False;DisplayOverlay;;1;;-3;0;4eke2ve7qv3wz4bk.onion;-2,864554;1,485309;0,404514869054159;0,450489699840546;
4eke2ve7qv3wz4bk.onion;230212510888;False;DisplayOverlay;;1;;-3;0;4eke2ve7qv3wz4bk.onion;-3,191873;0,8160722;0,393604230880737;0,472797592480977;
4eke2ve7qv3wz4bk.onion;230212510901;False;DisplayOverlay;;1;;-3;0;4eke2ve7qv3wz4bk.onion;-3,492983;0,2885705;0,383567229906718;0,490380983551343;
4eke2ve7qv3wz4bk.onion;230212510972;True;DisplaySymbols;;3;3
4eke2ve7qv3wz4bk.onion;230212510996;True;DisplayOverlay;;3;;1;-1;4eke2ve7qv3wz4bk.onion;-0,7326436;-0,8339763;0,475578546524048;0,527799210945765;
4eke2ve7qv3wz4bk.onion;230212511017;True;DisplayOverlay;;3;;-3;1;4eke2ve7qv3wz4bk.onion;-2,888829;0,2487695;0,403705700238546;0,491707683106264;
4eke2ve7qv3wz4bk.onion;230212511077;True;DisplayOverlay;;3;;-3;1;4eke2ve7qv3wz4bk.onion;-3,537483;1,042643;0,382083900769552;0,465245234966278;
4eke2ve7qv3wz4bk.onion;230212511099;True;DisplayOverlay;;3;;2;-2;4eke2ve7qv3wz4bk.onion;0,1743168;-0,1659727;0,50581055978934;0,505532423158487;
4eke2ve7qv3wz4bk.onion;230212511123;True;DisplayOverlay;;3;;-3;1;4eke2ve7qv3wz4bk.onion;-2,8006;1,009994;0,406646664937337;0,466333532333374;
4eke2ve7qv3wz4bk.onion;230212511163;True;DisplayOverlay;;3;;2;-2;4eke2ve7qv3wz4bk.onion;1,028711;-1,101524;0,534290365378062;0,536717466513316;
4eke2ve7qv3wz4bk.onion;230212511301;True;DisplayOverlay;;3;;-5;-3;4eke2ve7qv3wz4bk.onion;-5,025577;-2,097685;0,332480764389038;0,569922836621602;
4eke2ve7qv3wz4bk.onion;230212511419;True;DisplayOverlay;;3;;-7;3;4eke2ve7qv3wz4bk.onion;-7,122181;2,469225;0,26259396870931;0,417692502339681;
4eke2ve7qv3wz4bk.onion;230212511530;True;DisplayOverlay;;3;;1;5;4eke2ve7qv3wz4bk.onion;-0,2065945;4,709399;0,49311351676782;0,343020025889079;
4eke2ve7qv3wz4bk.onion;230212511623;True;DisplayOverlay;;3;;2;-2;4eke2ve7qv3wz4bk.onion;1,734325;-3,179266;0,557810835043589;0,605975532531738;
4eke2ve7qv3wz4bk.onion;230212511631;True;DisplayOverlay;;3;;2;-2;4eke2ve7qv3wz4bk.onion;1,32357;-1,621995;0,544119000434875;0,5540664990743;
4eke2ve7qv3wz4bk.onion;230212511675;True;DisplayOverlay;;3;;2;-2;4eke2ve7qv3wz4bk.onion;1,413832;-1,027963;0,547127731641134;0,534265434741974;
4eke2ve7qv3wz4bk.onion;230212511708;True;DisplayOverlay;;3;;2;-7;4eke2ve7qv3wz4bk.onion;1,524653;-5,844454;0,550821765263875;0,69481512705485;
4eke2ve7qv3wz4bk.onion;230212511807;True;DisplayOverlay;;3;;-4;-8;4eke2ve7qv3wz4bk.onion;-3,809948;-6,110562;0,37300173441569;0,703685394922892;
4eke2ve7qv3wz4bk.onion;230212511891;True;DisplayOverlay;;3;;-8;-7;4eke2ve7qv3wz4bk.onion;-8,14711;-5,468593;0,228429667154948;0,682286437352498;
4eke2ve7qv3wz4bk.onion;230212511987;True;DisplayOverlay;;3;;-7;3;4eke2ve7qv3wz4bk.onion;-7,185377;2,917204;0,260487429300944;0,402759869893392;
