0,2683939;0,5119408;Valid;2,754181;Valid;0,3004743;0,5209908;Valid;2,805466;Valid;2302202115452946
0,273594;0,5134884;Valid;2,750366;Valid;0,2997392;0,5230175;Valid;2,809158;Valid;2302202115452946
0,2742805;0,5248562;Valid;2,763229;Valid;0,2954712;0,5243545;Valid;2,827225;Valid;2302202115452946
0,2738594;0,5260518;Valid;2,756439;Valid;0,2942118;0,5263122;Valid;2,829926;Valid;2302202115452946
0,2746811;0,5261188;Valid;2,752899;Valid;0,2941804;0,5229468;Valid;2,834686;Valid;2302202115452946
0,2724448;0,5392547;Valid;2,791946;Valid;0,2941487;0,5107;Valid;2,818253;Valid;2302202115452946
0,2751183;0,5433885;Valid;2,803101;Valid;0,2957953;0,508809;Valid;2,817337;Valid;2302202115452946
0,2743381;0,5422548;Valid;2,797836;Valid;0,2934299;0,5115718;Valid;2,810928;Valid;2302202115452946
0,277549;0,5274693;Valid;2,755081;Valid;0,2935195;0,5194965;Valid;2,821472;Valid;2302202115452946
0,278174;0,5270405;Valid;2,754745;Valid;0,296837;0,5193161;Valid;2,820251;Valid;2302202115452946
0,2759753;0,5207564;Valid;2,770432;Valid;0,2989143;0,5178087;Valid;2,829849;Valid;2302202115452946
0,2740363;0,5171037;Valid;2,7547;Valid;0,3041261;0,5202048;Valid;2,820374;Valid;2302202115452946
0,2741347;0,5131295;Valid;2,753265;Valid;0,3007054;0,5245621;Valid;2,819321;Valid;2302202115452948
0,2786253;0,5229485;Valid;2,748749;Valid;0,3024492;0,5293936;Valid;2,818497;Valid;2302202115452949
0,282703;0,5305694;Valid;2,772308;Valid;0,301047;0,5267326;Valid;2,82457;Valid;2302202115452950
0,2846487;0,5374514;Valid;2,768829;Valid;0,301819;0,5278856;Valid;2,830353;Valid;2302202115452951
0,2868631;0,5390905;Valid;2,776031;Valid;0,302779;0,5331676;Valid;2,822495;Valid;2302202115452952
0,2837889;0,5384625;Valid;2,773422;Valid;0,3000148;0,5327416;Valid;2,826233;Valid;2302202115452953
0,2820154;0,5407878;Valid;2,788406;Valid;0,3009885;0,5338985;Valid;2,825882;Valid;2302202115452954
0,2773611;0,5318414;Valid;2,777206;Valid;0,300341;0,5356622;Valid;2,826218;Valid;2302202115452955
0,2759071;0,5246967;Valid;2,758072;Valid;0,3011921;0,5365594;Valid;2,817047;Valid;2302202115452957
0,2738882;0,5205251;Valid;2,748428;Valid;0,3024079;0,5379318;Valid;2,813004;Valid;2302202115452958
0,2768556;0,5273126;Valid;2,761932;Valid;0,3007247;0,5377476;Valid;2,808136;Valid;2302202115452959
0,2795163;0,5336615;Valid;2,777512;Valid;0,2984253;0,5400624;Valid;2,806503;Valid;2302202115452960
0,2799928;0,5349101;Valid;2,773346;Valid;0,2979033;0,5366015;Valid;2,807632;Valid;2302202115452961
0,2806954;0,5388905;Valid;2,75563;Valid;0,3000959;0,5337749;Valid;2,809006;Valid;2302202115452962
0,2782505;0,5334066;Valid;2,753754;Valid;0,3015137;0,5325317;Valid;2,813873;Valid;2302202115452963
0,2796563;0,5315838;Valid;2,755997;Valid;0,3019877;0,5293103;Valid;2,809113;Valid;2302202115452964
0,2796815;0,5289273;Valid;2,763077;Valid;0,3024408;0,5285418;Valid;2,814499;Valid;2302202115452965
